CODE,TITLE,TYPE,CREDITS,SLOT,FACULTY,VENUE
BHUM110E,Cognitive Psychology,ETH,2,C1,SHEETAL NARAYAN M,
BHUM110E,Cognitive Psychology,ELA,1,L29+L30,SHEETAL NARAYAN M,
BHUM201L,Mass Communication,TH,3,A1+TA1,ROOPESH O B,
BHUM202L,Rural Development,TH,3,A2+TA2,TIWARI MAHALAXMI S,
BHUM203L,Introduction to Psychology,TH,3,B1+TB1,MAYA RATHNASABAP,
BHUM203L,Introduction to Psychology,TH,3,B2+TB2,VIJAYABANU U,
BHUM203L,Introduction to Psychology,TH,3,G1+TG1,SHEETAL NARAYAN M,
BHUM204L,Industrial Psychology,TH,3,C1+TC1,MAYA RATHNASABAP,
BHUM214L,Political Science,TH,3,G1+TG1,JUSTIN JOSEPH,
BHUM216L,Indian Culture and Heritage,TH,3,E2+TE2,FRANCIS KULANDAI R,
BHUM217L,Contemporary India,TH,3,F1+TF1,ROOPESH O B,
BHUM230L,Health Humanities in Biotechn,TH,3,G1+TG1,MANALI KARMAKAR,
BHUM232L,Introduction to Sustainable Ag,TH,3,D1+TD1,MANALI KARMAKAR,
BHUM234L,Indian Psychology,TH,3,D2+TD2,VIJAYABANU U,
BHUM235E,Psychology of Wellness,ETH,2,E1,VIJAYABANU U,
BHUM235E,Psychology of Wellness,ELA,1,L23+L24,VIJAYABANU U,
BJAP101L,Japanese I,TH,2,G1,YUKINO KRISHNA,
BJAP101L,Japanese I,TH,2,G2,YUKINO KRISHNA,
BJAP101L,Japanese I,TH,2,B1,YUKINO KRISHNA,
BMGT108L,Entrepreneurship,TH,3,G1+TG1,SASIKUMAR M,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,TIWARI MAHALAXMI S,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,VIJAYALAKSHMI V,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,BINU SAHAYAM D,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,SWATI,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,ROOPESH O B,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,ARUN KUMAR G,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,JUSTIN JOSEPH,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,SHALINA SUSAN MAT,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,SATHIS KUMAR G,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,ALLI P,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,PARAMASIVAM R,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,VIJAYABANU U,
BSSC101N,Essence of Traditional Knowle,OC,2,NIL,SHEETAL NARAYAN M,
BSSC102N,Indian Constitution,OC,2,NIL,NEWFACULTY,
ENG1012,Communicative English,LO,2,L37+L38+L49+L50,BHUVANESWARI G,
IENG102P,Technical Report Writing,LO,1,L43+L44,RAJITHA K,
IENG102P,Technical Report Writing,LO,1,L23+L24,BHUVANESHWARI P,
IENG102P,Technical Report Writing,LO,1,L13+L14,DIVYA,
IENG102P,Technical Report Writing,LO,1,L49+L50,RAJITHA K,
IENG102P,Technical Report Writing,LO,1,L3+L4,RAJASEKARAN V,
TAPS103L,Cognitive Psychology,TH,3,B1+TB1,VIJAYABANU U,
TAPS103P,Cognitive Psychology Practicu,LO,2,L31+L32+L43+L44,SHEETAL NARAYAN M,
TAPS104L,Biological Psychology,TH,3,A1+TA1,MAYA RATHNASABAP,
TAPS104P,Biological Psychology Practicu,LO,2,L37+L38+L49+L50,SHEETAL NARAYAN M,
TAPS106L,Work Place Psychology,TH,3,D1+TD1,SABESAN S,
TAPS108E,Emotional Intelligence,ETH,1,TF1,SUBASREE V,
TAPS108E,Emotional Intelligence,ELA,1,L55+L56,SUBASREE V,
UECH103L,Mathematics for Economics,TH,4,D1+TD1+TDD1,MUTHUNAGAI,
UECH106L,Microeconomics II,TH,4,B1+TB1+TBB1,SATHIS KUMAR G,
UECH109L,Research Methodology,TH,4,A1+TA1+TAA1,ALLI P,
UENG102L,Technical English Communication,TH,2,C1,MARZIYA BEGUM S,
UFRE102L,French,TH,3,B1+TB1,GOVINDARAJAN P,
UFRE102L,French,TH,3,D1+TD1,CLARISSE ROUABAH,
UGER101L,German,TH,3,B1+TB1,JAMUNARANI M,
UGER101L,German,TH,3,D1+TD1,SUGUMAR G,
UHUM102L,Company Secretarial Practice,TH,3,G1+TG1,VITBS FACULTY2,
UTAM102L,TAMIL,TH,3,B1+TB1,T PASUPATHY,
UTAM102L,TAMIL,TH,3,D1+TD1,T PASUPATHY,
BFST101E,Foundation for Design,ETH,2,G1,RAJESH KUMAR K,
BFST101E,Foundation for Design,ELA,1,L37+L38,RAJESH KUMAR K,
BFST103L,Apparel Machineries,TH,3,A1+TA1,RATHINAMOORTHY R,
BFST103P,Apparel Machineries Lab,LO,1,L23+L24,RATHINAMOORTHY R,
BFST104L,Fashion Studies,TH,3,E1+TE1,SAROJ K M,
BFST105L,Couture Techniques,TH,3,C1+TC1,APARNA GOVIND,
BFST105P,Couture Techniques Lab,LO,1,L23+L24,APARNA GOVIND,
BFST201P,Fashion Illustration,LO,3,L11+L12+L33+L34+L55+L56,SAROJ K M,
BFST202L,Yarn Manufacturing,TH,3,E1+TE1,SELVAKUMAR,
BFST202P,Yarn Manufacturing Lab,LO,1,L5+L6,SELVAKUMAR,
BFST203P,Kid’s and Men’s Wear,LO,4,L37+L38+L39+L40+L49+L50+L51+L52,BHUVANESHWARI,
BFST211L,Fashion Merchandising and M,TH,3,B1+TB1,RATHINAMOORTHY R,
BFST305L,Industrial Engineering in Appa,TH,4,A1+TA1+TAA1,N.GAYATHRI,
BFST401L,Textile Processing and Finishin,TH,3,D1+TD1,SELVAKUMAR,
BFST401P,Textile Processing and Finishin,LO,1,L37+L38,SELVAKUMAR,
BFST402L,Fabric Structure and Design An,TH,3,F1+TF1,PALANI RAJAN T,
BFST402P,Fabric Structure and Design An,LO,1,L31+L32,PALANI RAJAN T,
BFST403P,Computer Aided Garment Des,LO,3,L5+L6+L29+L30+L49+L50,APARNA GOVIND,
BFST405P,Fashion Design Portfolio,LO,3,L15+L16+L19+L20+L27+L28,APARNA GOVIND,
BFST498J,Project-II / Internship,PJT,5,NIL,ACAD FACULTY,
FSD1004,Pattern making Fundamentals,ETH,2,F1,JESICA ROSHIMA,
FSD1004,Pattern making Fundamentals,ELA,2,L5+L6+L23+L24,JESICA ROSHIMA,
FSD1005,Apparel Manufacturing,ETH,2,E1,VASANTH KUMAR,
FSD1005,Apparel Manufacturing,ELA,2,L11+L12+L29+L30,VASANTH KUMAR,
FSD2002,Advanced Fashion Illustration,LO,3,L21+L22+L31+L32+L43+L44,MAANVIZHI M,
FSD2003,Children's wear and Women's,LO,4,L31+L32+L33+L34+L55+L56+L57+L58,RAJESH KUMAR K,
FSD2005,Surface Ornamentation,ETH,3,B1+TB1,BANUMATHY S,
FSD2005,Surface Ornamentation,ELA,1,L55+L56,BANUMATHY S,
FSD2007,Accessories Designing and Ma,ETH,2,D1,SAROJ K M,
FSD2007,Accessories Designing and Ma,EPJ,1,NIL,SAROJ K M,
FSD2009,Fashion Concepts,TH,3,C1+TC1,BHUVANESHWARI,
FSD2019,Costume Designing,ETH,3,D1+TD1,MAANVIZHI M,
FSD2019,Costume Designing,EPJ,1,NIL,MAANVIZHI M,
FSD2022,Fashion styling and make up,TH,3,C1+TC1,JESICA ROSHIMA,
FSD2026,Fashion Marketing and Manag,TH,3,A1+TA1,BANUMATHY S,
FSD3004,Computer Aided Designing,ETH,2,E1,S.VINUSOWNDARYA,
FSD3004,Computer Aided Designing,ELA,2,L23+L24+L45+L46,S.VINUSOWNDARYA,
FSD3004,Computer Aided Designing,ELA,2,L39+L40+L43+L44,S.VINUSOWNDARYA,
FSD3005,Textile and Apparel Testing,ETH,2,G1,N.GAYATHRI,
FSD3005,Textile and Apparel Testing,ELA,2,L37+L38+L49+L50,N.GAYATHRI,
MMA3099,Capstone Project,PJT,12,NIL,ACAD FACULTY,
BHUM103L,Micro Economics,TH,3,C1+TC1,JAYARAJ R,
BHUM103L,Micro Economics,TH,3,B2+TB2,ARUNA R,
BHUM104L,Macro Economics,TH,3,D1+TD1,SHALINA SUSAN MAT,
BHUM104L,Macro Economics,TH,3,C2+TC2,PARAMASIVAM R,
BHUM105L,PUBLIC POLICY AND ADMINIST,TH,3,E1+TE1,JUSTIN JOSEPH,
BHUM105L,PUBLIC POLICY AND ADMINIST,TH,3,D2+TD2,ARUN KUMAR G,
BHUM205L,Development Economics,TH,3,C2+TC2,SHALINA SUSAN MAT,
BHUM206L,International Economics,TH,3,D1+TD1,JAYARAJ R,
BHUM209L,Game Theory,TH,3,G1+TG1,ALLI P,
BHUM211L,Behavioral Economics,TH,3,D2+TD2,SATHIS KUMAR G,
BHUM215L,International Relations,TH,3,E1+TE1,IGNATIUS PRABHAKAR,
BHUM218L,Financial Management,TH,3,G1+TG1,VITBS FACULTY3,
BHUM218L,Financial Management,TH,3,F2+TF2,MARIA EVELYN JUCUN,
BHUM219L,Principles of Accounting,TH,3,G2+TG2,RAVICHANDRAN K K,
BHUM220L,Financial Markets and Instituti,TH,3,A1+TA1,MANU JOSE,
BHUM222L,Security Analysis and Portfolio,TH,3,A2+TA2,MUHAMMED SHAFI M,
BHUM225L,Personal Finance,TH,3,B1+TB1,VITBS FACULTY2,
BHUM225L,Personal Finance,TH,3,B2+TB2,VITBS FACULTY2,
BIT1026,"Food, Nutrition and Health",TH,3,D2+TD2,KALI KISHORE REDDY,
BIT1032,Cell Biology and Biochemistry,TH,4,S3+S4+TBB2+TG2,VELLOREFACULTY1,
BMGT102L,Human Resource Managemen,TH,3,B1+TB1,PRAVEEN KAKADA,
BMGT102L,Human Resource Managemen,TH,3,D2+TD2,REKHAPRIYADHARSHI,
BMGT103L,Organizational Behavior,TH,3,C1+TC1,PRAVEEN KAKADA,
BMGT106L,Digital Marketing,TH,3,F1+TF1,ARSHIYA FATHIMA M,
BMGT106L,Digital Marketing,TH,3,B2+TB2,SUDHEER MUHAMME,
BMGT106L,Digital Marketing,TH,3,E2+TE2,VITBS FACULTY1,
BMGT107L,Business Analytics,TH,3,D1+TD1,ANBUMATHI R,
BMGT107L,Business Analytics,TH,3,G1+TG1,REEVES WESLEY J,
BMGT107L,Business Analytics,TH,3,A2+TA2,PADMAVATHY C,
BMGT107L,Business Analytics,TH,3,F2+TF2,BALAJI J,
BMT1010,Research Methods for Manag,ETH,2,G1,THANGARAJA ARUMU,
BMT1010,Research Methods for Manag,EPJ,1,NIL,THANGARAJA ARUMU,
BMT1014,Managing Personal Finance,ETH,2,D1,MANU JOSE,
BMT1014,Managing Personal Finance,EPJ,1,NIL,MANU JOSE,
BMT1023,Project Management,TH,3,C2+TC2,VADIVEL S M,
BMT1036,Introduction to Business Analy,ELA,1,L11+L12,PADMAVATHY C,
BMT1036,Introduction to Business Analy,ETH,2,B1,PADMAVATHY C,
BMT1039,Business Ethics and Corporate,TH,3,B1+TB1,MEENAKSHI,
BMT2003,Organizational Change and De,TH,3,F1+TF1,SUMATHI G N,
BMT2004,Information Systems Control a,TH,3,F1+TF1,SUDARSANAM S K,
BMT2006,Services Marketing,TH,3,A2+TA2,ANURADHA A,
BMT2008,Advertising Management,TH,3,B2+TB2,SAJU B,
BMT2020,Financial Reporting,ETH,2,G1,SHAIK SALEEM,
BMT2020,Financial Reporting,EPJ,1,NIL,SHAIK SALEEM,
BMT2023,Real World Business Solutions,TH,3,C1+TC1,RAJKUMAR MURUGES,
BMT2024,Negotiations and Decision Ma,TH,3,E1+TE1,VITBS FACULTY4,
BMT2025,Computer Based Analysis,LO,2,L5+L6+L29+L30,SUDARSANAM S K,
BMT3002,Entrepreneurship,ETH,2,A1,S DIVYA,
BMT3002,Entrepreneurship,EPJ,1,NIL,S DIVYA,
BMT3004,Managing the Family Business,ETH,2,B2,VIJAYAN L,
BMT3004,Managing the Family Business,EPJ,1,NIL,VIJAYAN L,
BMT3007,Strategic Business Leader,TH,3,A2+TA2,NISHA R,
MAT1002,Mathematics for Designers,TH,3,E1+TE1,N RAMESH BABU,
MGT1014,Supply Chain Management,TH,3,B1+TB1,VADIVEL S M,
MGT1018,Consumer Behaviour,TH,3,B2+TB2,MALAY BHATTACHARJ,
MGT1021,Digital and Social Media Mark,TH,3,F1+TF1,SUDHEER MUHAMME,
MGT1022,Lean Start-up Management,ETH,1,TA1,SUJATHA MANOHAR,
MGT1022,Lean Start-up Management,EPJ,1,NIL,SUJATHA MANOHAR,
MGT1022,Lean Start-up Management,ETH,1,TA1,S DIVYA,
MGT1022,Lean Start-up Management,EPJ,1,NIL,S DIVYA,
MGT1022,Lean Start-up Management,ETH,1,TA2,ASI VASU DEVA REDDY,
MGT1022,Lean Start-up Management,EPJ,1,NIL,ASI VASU DEVA REDDY,
MGT1031,International Business,ETH,3,B1+TB1,VITBS FACULTY4,
MGT1031,International Business,EPJ,1,NIL,VITBS FACULTY4,
MGT1044,Global Brand Marketing Strate,ETH,3,B2+TB2,VITBS FACULTY4,
MGT1044,Global Brand Marketing Strate,EPJ,1,NIL,VITBS FACULTY4,
MGT1052,Bottom of the Pyramid Operat,TH,3,B1+TB1,SUJATHA MANOHAR,
UBBH105L,Calculus and Probability,TH,4,C1+TC1+TCC1,AVINASH KUMAR MIT,
UBBH106L,Management Accounting,TH,4,D1+TD1+TDD1,CHITRA DEVI N,
UBBH107L,Macro Economics,TH,4,A1+TA1+TAA1,SATHIS KUMAR G,
UBBH107L,Macro Economics,TH,4,D1+TD1+TDD1,ALLI P,
UBBH108L,Management and Organizatio,TH,4,F1+S15+TF1,PRAVEEN KAKADA,
UCCA157L,Principles of Marketing,TH,4,E1+TB1+TE1,MALAY BHATTACHARJ,
UCCA254L,Accounting Software for Busin,LO,2,L21+L22+L25+L26,BHAVANI J,
UCCA255L,Management Accounting,TH,4,A1+TA1+TAA1,CHITRA DEVI N,
UCCA261L,Investment Analysis and Portf,TH,4,G1+S15+TG1,CHITRA DEVI N,
UCCA263L,Personal Finance and Planning,TH,4,A1+TA1+TAA1,RANGAMANI,
UCCA265L,Financial Technology,TH,4,C1+TC1+TCC1,MEENAKSHI,
UCCA266L,E-Commerce,TH,4,A2+TA2+TAA2,SAJU B,
UCCA268L,Artificial Intelligence for Busin,TH,4,D1+TD1+TDD1,MEENAKSHI,
UCCA353L,Income Tax Law and Practice,TH,4,C1+TC1+TCC1,SIVAKUMAR K,
UCCA357L,Services Marketing,TH,4,B1+TB1+TBB1,THANGARAJA ARUMU,
UCCA358L,Digital Marketing,TH,4,C2+TC2+TCC2,SUDHEER MUHAMME,
UCCA359L,Labour laws and Industrial Rel,TH,4,F1+S15+TF1,BHAVANI J,
UCCA360L,Emotional Intelligence,TH,4,B2+TB2+TBB2,NISHA R,
UCCA362L,Operations Research Techniqu,TH,4,G1+S15+TG1,TISHA MERIAM CHERI,
UCCA363L,Supply Chain Management,TH,4,D1+TD1+TDD1,TISHA MERIAM CHERI,
UCCA498J,Project,PJT,6,NIL,ACAD FACULTY,
UCCH107L,Corporate Accounting,TH,4,F1+S15+TF1,BUVANESH,
UCCH108L,Banking Theory and Practices,TH,4,A1+TA1+TAA1,MUHAMMED SHAFI M,
UCCH202L,Cost Accounting,TH,4,A2+TA2+TAA2,SIVAKUMAR K,
PCHY504L,Group Theory and Molecular S,TH,4,I5+M4+N5+U5,MAHALAKSHMI S,
PCHY505L,Organic Synthesis & Methodol,TH,3,M6+N7+U7,SANTOSH G,
PCHY506L,Organometallics and Industria,TH,3,I6+M5+U4,AROCKIASAMY,
PCHY601L,Analytical Chemistry,TH,3,I4+M7+N6,KIRAN KUMAR TADI,
PCHY631L,"NMR,  EPR and Mass Spectrom",TH,3,M8+R3+U6,SUJOY SARKAR,
PPHY506L,Solid State Physics,TH,3,I2+N2+U2,ATANU DUTTA,
PPHY507L,Statistical Physics,TH,3,I5+M5+U5,KORLEPARA DIVYA BH,
PPHY509P,General Physics Lab-II,LO,2,R2+R3+R4+R5,KORLEPARA DIVYA BH,
PPHY601L,Advanced Quantum Mechanic,TH,3,I4+M6+U4,G MARKANDEYULU,
PPHY602L,Advanced Mathematical Physi,TH,3,M2+N3+R6,PARASURAMAN E,
PPHY605L,Lasers and Nonlinear Optics,TH,3,I6+N1+U3,JITENDRA NARAYAN D,
PPHY615L,Nanophysics,TH,3,I3+M4+U6,JOHN KENNEDY  L,
TESP101L,Spanish I,TH,2,TAAA1+TCCC1,SAVARIAH XAVIER Y C,
TFRE101L,French I,TH,2,TAAA1+TCCC1,GOVINDARAJAN P,
TFRE101L,French I,TH,2,TAAA1+TCCC1,CLARISSE ROUABAH,
TGER101L,German I,TH,2,TAAA1+TCCC1,JAMUNARANI M,
TLAW182L,English for Lawyers,TH,4,A1+TA1+TAA1,VINEETH,
TLAW182L,English for Lawyers,TH,4,A1+TA1+TAA1,LUKE GERARD CHRISTI,
TLAW182L,English for Lawyers,TH,4,A1+TA1+TAA1,DAISY GOHAIN,
TLAW182L,English for Lawyers,TH,4,D1+TD1+TDD1,LUKE GERARD CHRISTI,
TLAW182L,English for Lawyers,TH,4,D1+TD1+TDD1,VINEETH,
LAW4035,IPR in Pharma Industry,TH,4,A1+TA1+TAA1,JISHNU J R,
LAW4044,Insolvency & Bankruptcy,TH,4,B1+TB1+TBB1,JAYENDRA KASTURE,
LAW4062,Women and Criminal Law,TH,4,A1+TA1,NEW FACULTY LAW1,
LAW4066,Financial and Systemic Fraud,TH,4,B1+TB1+TBB1,NEW FACULTY LAW2,
LAW4070,INTERNATIONAL TAXATION LA,TH,4,A1+TA1+TAA1,SANTHOSH  V,
LAW5034,Capital Markets and Securities,TH,4,E1+TE1,DULUNG SENGUPTA,
LAW5037,Patent Drafting and Specificati,TH,4,E1+TE1+TEE1,MONISHA B,
TLAW202L,Law of Crimes- I,TH,4,E1+TE1,GANESAN K,
TLAW202L,Law of Crimes- I,TH,4,E1+TE1,ABUL HASSAN T,
TLAW202L,Law of Crimes- I,TH,4,E1+TE1,ANBARASI G,
TLAW202L,Law of Crimes- I,TH,4,E1+TE1,ASWATHY,
TLAW203L,Constitutional Law- I,ETH,3,A1+TA1,SHANTHI,
TLAW203L,Constitutional Law- I,ETH,3,A1+TA1,ARJUN PHILIP GEORGE,
TLAW203L,Constitutional Law- I,ETH,3,E1+TE1,NAVYA BENNY,
TLAW203L,Constitutional Law- I,ETH,3,E1+TE1,MRUDHUL M SHENOY,
TLAW203L,Constitutional Law- I,ELA,1,L43+L44,SHANTHI,
TLAW203L,Constitutional Law- I,ELA,1,L43+L44,ARJUN PHILIP GEORGE,
TLAW203L,Constitutional Law- I,ELA,1,L43+L44,NAVYA BENNY,
TLAW203L,Constitutional Law- I,ELA,1,L43+L44,MRUDHUL M SHENOY,
TLAW204L,"Family Law – I (Marriage, Legit",ETH,3,F1+TF1,SHARMILA M S,
TLAW204L,"Family Law – I (Marriage, Legit",ETH,3,F1+TF1,AMBIKA R NAIR,
TLAW204L,"Family Law – I (Marriage, Legit",ETH,3,F1+TF1,DULUNG SENGUPTA,
TLAW204L,"Family Law – I (Marriage, Legit",ETH,3,F1+TF1,SWARLATA PANDEY,
TLAW204L,"Family Law – I (Marriage, Legit",ELA,1,L47+L53,SHARMILA M S,
TLAW204L,"Family Law – I (Marriage, Legit",ELA,1,L47+L53,AMBIKA R NAIR,
TLAW204L,"Family Law – I (Marriage, Legit",ELA,1,L47+L53,DULUNG SENGUPTA,
TLAW204L,"Family Law – I (Marriage, Legit",ELA,1,L47+L53,SWARLATA PANDEY,
TLAW305L,Public International Law,ETH,3,F1+TF1,SEZOLU NYEKHA,
TLAW305L,Public International Law,ETH,3,F1+TF1,PREMA E,
TLAW305L,Public International Law,ETH,3,F1+TF1,K KAMBAN SOCRETES,
TLAW305L,Public International Law,ETH,3,F1+TF1,S. ANANDHA KRISHNA,
TLAW305L,Public International Law,ELA,1,L34+L35,SEZOLU NYEKHA,
TLAW305L,Public International Law,ELA,1,L34+L35,PREMA E,
TLAW305L,Public International Law,ELA,1,L34+L35,K KAMBAN SOCRETES,
TLAW305L,Public International Law,ELA,1,L34+L35,S. ANANDHA KRISHNA,
TLAW307L,Property Law,ETH,3,E1+TE1,VIJAYENDRA KUMAR,
TLAW307L,Property Law,ETH,3,E1+TE1,AMBIKA R NAIR,
TLAW307L,Property Law,ETH,3,E1+TE1,SAJI SIVAN S,
TLAW307L,Property Law,ETH,3,E1+TE1,ESAKKI AMMAL K,
TLAW307L,Property Law,ELA,1,L55+L56,VIJAYENDRA KUMAR,
TLAW307L,Property Law,ELA,1,L55+L56,AMBIKA R NAIR,
TLAW307L,Property Law,ELA,1,L55+L56,SAJI SIVAN S,
TLAW307L,Property Law,ELA,1,L55+L56,ESAKKI AMMAL K,
TLAW311L,Intellectual Property Law,ETH,3,A1+TA1,RAJAVENKATESAN P R,
TLAW311L,Intellectual Property Law,ETH,3,A1+TA1,MONISHA B,
TLAW311L,Intellectual Property Law,ETH,3,A1+TA1,SAIJI J S,
TLAW311L,Intellectual Property Law,ETH,3,A1+TA1,VIJAYA BHARATHI,
TLAW311L,Intellectual Property Law,ELA,1,L32+L33,RAJAVENKATESAN P R,
TLAW311L,Intellectual Property Law,ELA,1,L32+L33,MONISHA B,
TLAW311L,Intellectual Property Law,ELA,1,L32+L33,SAIJI J S,
TLAW311L,Intellectual Property Law,ELA,1,L32+L33,VIJAYA BHARATHI,
TLAW505L,Criminal Justice and Human Ri,ETH,3,B1+TB1,RESHMA SURESH,
TLAW505L,Criminal Justice and Human Ri,ELA,1,L57+L58,RESHMA SURESH,
LAW1102,Environmental Law,TH,4,C1+TC1+TCC1,ARUN D RAJ,
LAW1102,Environmental Law,TH,4,C1+TC1+TCC1,SWARLATA PANDEY,
LAW1102,Environmental Law,TH,4,C1+TC1+TCC1,SHINSA P MATHEW,
LAW1102,Environmental Law,TH,4,C1+TC1+TCC1,RESHMA SURESH,
LAW1106,Professional ethics and profes,TH,4,F1+TF1+TFF1,LALITH KUMAR J,
LAW1106,Professional ethics and profes,TH,4,F1+TF1+TFF1,SAIJI J S,
LAW1106,Professional ethics and profes,TH,4,F1+TF1+TFF1,NIKHIL G,
LAW1106,Professional ethics and profes,TH,4,F1+TF1+TFF1,ESAKKI AMMAL K,
LAW1112,Dissertation,PJT,10,NIL,ACAD FACULTY,
LAW1115,Moot Court and Internship,PJT,4,NIL,ACAD FACULTY,
LAW4002,Comparative Constitutional La,TH,4,B1+TB1+TBB1,K KAMBAN SOCRETES,
LAW4006,Right to information,TH,4,B1+TB1+TBB1,ARUN D RAJ,
LAW4006,Right to information,TH,4,D1+TD1+TDD1,SAJI SIVAN S,
LAW4009,Media Law,TH,4,A1+TA1+TAA1,ARJUN,
LAW4010,Citizenship & Emigration Law,TH,4,A1+TA1+TAA1,ADITYA,
LAW4014,International Humanitarian La,TH,4,B1+TB1+TBB1,MOHAMED SHAREEF,
LAW4021,International Refugee Law,TH,4,D1+TD1+TDD1,SEZOLU NYEKHA,
LAW4031,Patenting Life Forms,TH,4,B1+TB1+TBB1,VIJAYA BHARATHI,
LAW4037,Banking Law,TH,4,B1+TB1+TBB1,NEW FACULTY LAW1,
LAW4043,Insurance Law,TH,4,A1+TA1+TAA1,NAVYA BENNY,
LAW4046,Corporate Governance,TH,4,A1+TA1+TAA1,KESAVAMOORTHY R,
LAW4048,Competition Law,TH,4,D1+TD1+TDD1,TANIA SEBASTIAN,
LAW4052,Equity and Trust,TH,4,A1+TA1+TAA1,LALITH KUMAR J,
LAW4060,Penology and Victimology,TH,4,B1+TB1+TBB1,BIJOY SHARMA,
LAW4069,Technology and Law,TH,4,D1+TD1+TDD1,ADITYA,
LAW5010,Law of Treaties,TH,4,E1+TE1+TEE1,KAVI SHANKAR,
LAW5035,International Commercial Arbi,TH,4,E1+TE1+TEE1,P C ABIRAMI,
TLAW162L,Principles of Modern Governm,TH,4,B1+TB1+TBB1,ARUN KUMAR G,
TLAW162L,Principles of Modern Governm,TH,4,B1+TB1+TBB1,IGNATIUS PRABHAKAR,
TLAW163L,Micro Economics,TH,4,F1+TF1+TFF1,ARUNA R,
TLAW163L,Micro Economics,TH,4,F1+TF1+TFF1,PARAMASIVAM R,
TLAW188L,Financial Accounting,TH,4,D1+TD1+TDD1,RAVICHANDRAN K K,
TLAW188L,Financial Accounting,TH,4,D1+TD1+TDD1,MARIA EVELYN JUCUN,
TLAW188L,Financial Accounting,TH,4,D1+TD1+TDD1,VITBS FACULTY3,
TLAW189L,Managerial Economics,TH,4,B1+TB1+TBB1,SHALINA SUSAN MAT,
TLAW189L,Managerial Economics,TH,4,B1+TB1+TBB1,ARUNA R,
TLAW189L,Managerial Economics,TH,4,B1+TB1+TBB1,PARAMASIVAM R,
TLAW201L,Special Contracts,TH,4,C1+TC1+TCC1,MOHAMED SHAREEF,
TLAW201L,Special Contracts,TH,4,C1+TC1+TCC1,ESAKKI AMMAL K,
TLAW201L,Special Contracts,TH,4,C1+TC1+TCC1,LALITH KUMAR J,
TLAW201L,Special Contracts,TH,4,C1+TC1+TCC1,P C ABIRAMI,
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,B1+TB1+TBB1,GANESAN K,
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,B1+TB1+TBB1,ABUL HASSAN T,
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,C1+TC1+TCC1,ASWATHY,
TLAW205L,Law of Crimes – II (Cr.P.C.),TH,4,C1+TC1+TCC1,ANBARASI G,
TLAW206L,Labour and Industrial Law I,TH,4,B1+TB1+TBB1,NEWFACULTY,
TLAW206L,Labour and Industrial Law I,TH,4,B1+TB1+TBB1,VIJAYENDRA KUMAR,
TLAW206L,Labour and Industrial Law I,TH,4,C1+TC1+TCC1,SANTHOSH  V,
TLAW206L,Labour and Industrial Law I,TH,4,C1+TC1+TCC1,ARJUN,
TLAW207L,Jurisprudence,TH,4,A1+TA1+TAA1,SAJI SIVAN S,
TLAW207L,Jurisprudence,TH,4,E1+TE1+TEE1,BIJOY SHARMA,
TLAW207L,Jurisprudence,TH,4,E1+TE1+TEE1,RESHMA SURESH,
TLAW207L,Jurisprudence,TH,4,A1+TA1+TAA1,KAVI SHANKAR,
TLAW207L,Jurisprudence,TH,4,F1+TF1+TFF1,SHANTHI,
TLAW207L,Jurisprudence,TH,4,A1+TA1+TAA1,MRUDHUL M SHENOY,
TLAW207L,Jurisprudence,TH,4,A1+TA1+TAA1,ZAKKARIYA T H,
TLAW207L,Jurisprudence,TH,4,F1+TF1+TFF1,ARJUN PHILIP GEORGE,
TLAW264L,Public Administration,TH,4,D1+TD1+TDD1,ARUN KUMAR G,
TLAW264L,Public Administration,TH,4,D1+TD1+TDD1,IGNATIUS PRABHAKAR,
TLAW284L,Human Resource Managemen,TH,4,D1+TD1+TDD1,UDAY KIRAN KOMMU,
TLAW284L,Human Resource Managemen,TH,4,D1+TD1+TDD1,REKHAPRIYADHARSHI,
TLAW306L,Labour and Industrial Law II,TH,4,D1+TD1+TDD1,NEW FACULTY LAW1,
TLAW306L,Labour and Industrial Law II,TH,4,D1+TD1+TDD1,ABHISHEK,
TLAW306L,Labour and Industrial Law II,TH,4,D1+TD1+TDD1,KAVI SHANKAR,
TLAW306L,Labour and Industrial Law II,TH,4,D1+TD1+TDD1,SHINSA P MATHEW,
TLAW501L,Sports Law,TH,4,B1+TB1+TBB1,NIKHIL G,
TLAW502L,Women and Law,TH,4,B1+TB1+TBB1,SWARLATA PANDEY,
TLAW504L,Rural Governance,TH,4,B1+TB1+TBB1,NAVYA BENNY,
TLAW509L,Scientific Evidence in Criminal,TH,4,C1+TC1+TCC1,SANKAR D,
